date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2024-12-03,01:30 - 01:45,8588.8,29323.4,6557.5,6557.5,2111.15
2024-12-03,01:45 - 02:00,8606.2,29450.7,6579.1,6579.1,2102.33
2024-12-03,02:00 - 02:15,8383.3,29729.0,6477.7,6477.7,2092.17
2024-12-03,02:15 - 02:30,8317.0,29906.6,6411.7,6411.7,2071.28
2024-12-03,02:30 - 02:45,8502.4,29940.4,6597.1,6597.1,2092.29
2024-12-03,02:45 - 03:00,8464.2,29889.5,6558.9,6558.9,2092.08
2024-12-03,03:00 - 03:15,8401.4,29751.8,6496.4,6496.4,2092.16
2024-12-03,03:15 - 03:30,8461.6,29698.3,6556.6,6556.6,2092.32
2024-12-03,03:30 - 03:45,8476.2,29673.4,6575.4,6575.4,2092.44
2024-12-03,03:45 - 04:00,8496.1,29469.3,6595.2,6595.2,2093.56
2024-12-03,04:00 - 04:15,8584.1,29142.7,6609.55,6609.55,2100.56
2024-12-03,04:15 - 04:30,8707.5,28637.4,6687.0,6687.0,2136.94
2024-12-03,04:30 - 04:45,8694.5,26546.7,6655.33,6655.33,2200.74
2024-12-03,04:45 - 05:00,8760.3,25538.9,6715.1,6715.1,2238.14
2024-12-03,05:00 - 05:15,8825.3,24355.7,6810.5,6810.5,2512.34
2024-12-03,05:15 - 05:30,9388.7,22856.3,7148.0,7148.0,2700.09
2024-12-03,05:30 - 05:45,10132.8,21628.4,7739.2,7739.2,2846.47
2024-12-03,05:45 - 06:00,10876.0,20152.0,8391.5,8391.5,2921.8
2024-12-03,06:00 - 06:15,8324.0,16231.2,7440.9,7440.9,2975.63
2024-12-03,06:15 - 06:30,9687.0,14981.9,7836.4,7836.4,3263.24
2024-12-03,06:30 - 06:45,10481.0,14705.5,8206.5,8206.5,3348.74
2024-12-03,06:45 - 07:00,13216.6,14316.2,8782.8,8782.8,3550.24
