date,time_block,purchase_bid_mw,sell_bid_mw,mcv_mw,final_scheduled_volume_mw,mcp_rs_per_mwh
2021-01-02,17:30 - 17:45,11399.2,10219.4,8934.3,8934.3,3489.84
2021-01-02,17:45 - 18:00,12252.7,9414.0,9067.3,9067.3,4500.51
2021-01-02,18:00 - 18:15,12474.1,10587.2,10348.2,10348.2,4000.03
2021-01-02,18:15 - 18:30,12702.4,10225.6,9999.5,9999.5,4489.15
2021-01-02,18:30 - 18:45,12893.7,9835.6,9636.6,9636.6,5100.06
2021-01-02,18:45 - 19:00,12701.9,9707.3,9508.3,9508.3,4750.98
2021-01-02,19:00 - 19:15,12328.6,9118.9,8906.6,8906.6,4800.3
2021-01-02,19:15 - 19:30,11732.9,8862.1,8639.8,8639.8,4500.46
2021-01-02,19:30 - 19:45,11088.3,9020.7,8728.4,8728.4,4170.05
2021-01-02,19:45 - 20:00,10292.0,9103.4,8811.1,8811.1,4000.18
2021-01-02,20:00 - 20:15,9649.0,9864.8,8530.83,8530.83,3548.22
2021-01-02,20:15 - 20:30,8746.5,9951.7,7917.9,7917.9,3329.44
2021-01-02,20:30 - 20:45,7721.4,9871.4,6935.8,6935.8,3019.98
2021-01-02,20:45 - 21:00,7182.1,9950.4,6463.1,6463.1,2899.17
2021-01-02,21:00 - 21:15,7011.3,10362.1,6174.0,6174.0,2699.63
2021-01-02,21:15 - 21:30,6558.4,10516.1,5728.6,5728.6,2689.26
2021-01-02,21:30 - 21:45,6268.5,10702.7,5394.7,5394.7,2689.06
2021-01-02,21:45 - 22:00,6183.3,11164.4,5317.5,5317.5,2689.13
2021-01-02,22:00 - 22:15,6386.0,12449.2,4551.2,4551.2,2308.13
2021-01-02,22:15 - 22:30,6314.1,13472.2,4353.7,4353.7,2416.73
2021-01-02,22:30 - 22:45,6000.5,14185.2,4122.9,4122.9,2306.52
2021-01-02,22:45 - 23:00,5994.3,14967.2,4211.9,4211.9,2304.16
2021-01-02,23:00 - 23:15,5958.8,15839.1,4648.1,4648.1,2309.37
2021-01-02,23:15 - 23:30,6103.5,15608.1,4787.5,4787.5,2375.32
2021-01-02,23:30 - 23:45,6205.3,15172.0,4904.0,4904.0,2299.42
2021-01-02,23:45 - 24:00,6368.5,14940.4,5068.0,5068.0,2270.96
2021-01-03,00:00 - 00:15,6361.6,17736.8,5600.1,5600.1,2015.24
2021-01-03,00:15 - 00:30,6342.2,18660.3,5588.0,5588.0,2009.09
2021-01-03,00:30 - 00:45,6379.7,19354.4,5670.8,5670.8,1999.94
2021-01-03,00:45 - 01:00,6269.7,20223.4,5560.8,5560.8,1999.02
2021-01-03,01:00 - 01:15,6572.9,21210.8,5877.7,5877.7,1949.94
2021-01-03,01:15 - 01:30,6488.2,21892.8,5925.2,5925.2,1865.38
2021-01-03,01:30 - 01:45,6655.0,22395.9,6092.1,6092.1,1865.36
2021-01-03,01:45 - 02:00,6718.9,23040.8,6156.0,6156.0,1865.1
2021-01-03,02:00 - 02:15,6638.1,23307.1,6087.4,6087.4,1816.33
2021-01-03,02:15 - 02:30,6706.2,23345.1,6155.5,6155.5,1813.99
2021-01-03,02:30 - 02:45,6736.4,23516.4,6190.6,6190.6,1805.76
2021-01-03,02:45 - 03:00,6766.4,23601.3,6220.6,6220.6,1805.61
2021-01-03,03:00 - 03:15,6889.5,23768.3,6344.6,6344.6,1805.51
2021-01-03,03:15 - 03:30,6890.3,23773.3,6345.4,6345.4,1805.54
2021-01-03,03:30 - 03:45,6788.8,23842.8,6244.3,6244.3,1805.27
2021-01-03,03:45 - 04:00,6851.4,23937.8,6306.9,6306.9,1805.34
2021-01-03,04:00 - 04:15,7167.4,23686.9,6608.4,6608.4,1816.19
2021-01-03,04:15 - 04:30,7361.5,23462.9,6654.2,6654.2,1999.08
2021-01-03,04:30 - 04:45,7313.3,23444.4,6577.7,6577.7,1999.42
2021-01-03,04:45 - 05:00,7419.8,23211.4,6584.2,6584.2,1999.87
2021-01-03,05:00 - 05:15,7997.5,20231.1,7091.4,7091.4,2089.42
2021-01-03,05:15 - 05:30,8328.6,19105.3,7262.9,7262.9,2217.78
2021-01-03,05:30 - 05:45,8353.9,18328.3,7340.6,7340.6,2156.82
2021-01-03,05:45 - 06:00,8435.9,17710.2,7422.6,7422.6,2156.05
2021-01-03,06:00 - 06:15,8291.0,15887.9,7687.2,7687.2,2569.62
2021-01-03,06:15 - 06:30,9032.0,16047.8,8435.7,8435.7,2579.11
2021-01-03,06:30 - 06:45,9478.0,15326.0,8848.6,8848.6,2760.5
2021-01-03,06:45 - 07:00,10126.1,15187.8,9467.0,9467.0,2859.59
2021-01-03,07:00 - 07:15,10433.6,15214.7,9713.7,9713.7,2899.62
2021-01-03,07:15 - 07:30,10779.7,14219.5,9996.8,9996.8,3200.92
2021-01-03,07:30 - 07:45,11230.2,13662.9,10343.9,10343.9,3489.76
2021-01-03,07:45 - 08:00,11612.6,13590.3,10690.6,10690.6,3569.71
2021-01-03,08:00 - 08:15,12287.7,13484.2,11142.56,11142.55,3700.18
2021-01-03,08:15 - 08:30,12484.8,13401.4,11204.01,11204.02,3800.1
2021-01-03,08:30 - 08:45,12087.8,12874.8,10773.4,10773.4,3747.48
2021-01-03,08:45 - 09:00,12076.2,11952.4,10320.1,10320.1,4500.55
2021-01-03,09:00 - 09:15,12520.3,11721.9,10431.0,10431.0,4881.72
2021-01-03,09:15 - 09:30,12279.3,11305.2,10170.8,10170.8,5789.93
2021-01-03,09:30 - 09:45,12137.7,11120.8,10021.3,10021.3,6000.0
2021-01-03,09:45 - 10:00,11770.8,11149.8,9644.3,9644.3,4838.8
2021-01-03,10:00 - 10:15,11389.0,11535.6,9415.7,9415.7,4129.35
2021-01-03,10:15 - 10:30,11461.6,11533.5,9470.1,9470.1,4129.92
2021-01-03,10:30 - 10:45,11414.4,11648.8,9400.5,9400.5,3747.91
2021-01-03,10:45 - 11:00,11297.9,11731.3,9406.0,9406.0,3700.09
2021-01-03,11:00 - 11:15,11326.0,11648.8,9175.02,9175.02,3747.35
2021-01-03,11:15 - 11:30,10934.6,10979.2,8645.5,8645.5,4000.6
2021-01-03,11:30 - 11:45,10672.9,10754.7,8421.0,8421.0,3893.47
2021-01-03,11:45 - 12:00,10361.2,10460.1,8111.0,8111.0,3849.69
2021-01-03,12:00 - 12:15,10046.4,11334.4,8184.1,8184.1,3630.94
2021-01-03,12:15 - 12:30,9855.5,11409.5,8000.5,8000.5,3515.5
2021-01-03,12:30 - 12:45,9369.3,11450.0,7874.8,7874.8,3499.25
2021-01-03,12:45 - 13:00,8815.2,11523.7,7487.2,7487.2,3242.2
2021-01-03,13:00 - 13:15,8181.2,12501.9,7171.3,7171.3,3019.89
2021-01-03,13:15 - 13:30,7889.5,13626.0,7058.6,7058.6,2989.87
2021-01-03,13:30 - 13:45,7830.2,14248.2,7008.3,7008.3,2989.72
2021-01-03,13:45 - 14:00,7630.5,14947.9,6797.5,6797.5,2944.0
2021-01-03,14:00 - 14:15,8066.7,16001.3,7250.39,7250.39,2870.05
2021-01-03,14:15 - 14:30,8116.0,16083.4,7306.74,7306.74,2849.98
2021-01-03,14:30 - 14:45,8340.7,16612.2,7602.67,7602.67,2705.73
2021-01-03,14:45 - 15:00,8647.5,17682.8,7914.02,7914.02,2634.19
2021-01-03,15:00 - 15:15,8725.0,17120.2,7958.0,7958.0,2750.14
2021-01-03,15:15 - 15:30,9003.6,17045.1,8206.22,8206.22,2780.83
2021-01-03,15:30 - 15:45,9418.3,17001.0,8599.8,8599.8,2850.33
2021-01-03,15:45 - 16:00,9905.3,16804.8,9080.6,9080.6,2899.06
2021-01-03,16:00 - 16:15,10381.6,14968.5,9487.93,9487.93,2989.83
2021-01-03,16:15 - 16:30,10402.4,14261.7,9467.42,9467.42,3012.28
2021-01-03,16:30 - 16:45,10466.1,13847.0,9521.11,9521.11,3019.49
2021-01-03,16:45 - 17:00,10114.0,13049.8,9143.13,9143.13,3099.63
2021-01-03,17:00 - 17:15,8438.4,12627.1,7808.46,7808.46,2723.83
2021-01-03,17:15 - 17:30,7829.8,12535.1,7225.22,7225.22,2569.86
2021-01-03,17:30 - 17:45,7325.9,12285.7,6728.3,6728.3,2509.95
2021-01-03,17:45 - 18:00,7580.4,11774.1,6778.5,6778.5,2999.65
2021-01-03,18:00 - 18:15,8023.2,12641.9,7487.16,7487.16,2859.62
2021-01-03,18:15 - 18:30,8172.2,12152.5,7630.79,7630.79,3048.1
2021-01-03,18:30 - 18:45,8580.5,11317.8,7943.54,7943.54,3349.03
2021-01-03,18:45 - 19:00,8680.3,10646.2,7926.0,7926.0,3572.0
2021-01-03,19:00 - 19:15,8412.1,10496.9,7669.13,7669.13,3569.26
2021-01-03,19:15 - 19:30,7471.5,10596.9,7004.9,7004.9,3019.48
2021-01-03,19:30 - 19:45,7537.0,10717.1,6967.5,6967.5,3322.28
2021-01-03,19:45 - 20:00,7084.1,10895.9,6566.5,6566.5,2989.5
2021-01-03,20:00 - 20:15,6695.2,11745.6,6141.4,6141.4,2689.25
2021-01-03,20:15 - 20:30,6318.1,12125.6,5764.3,5764.3,2619.57
2021-01-03,20:30 - 20:45,6156.8,11985.6,5578.0,5578.0,2569.99
2021-01-03,20:45 - 21:00,5881.5,12111.9,5301.7,5301.7,2569.38
2021-01-03,21:00 - 21:15,5818.9,12342.7,5129.2,5129.2,2569.42
2021-01-03,21:15 - 21:30,5543.9,12659.7,4833.2,4833.2,2569.03
2021-01-03,21:30 - 21:45,5223.9,12984.7,4613.6,4613.6,2509.79
2021-01-03,21:45 - 22:00,4870.6,13577.7,4389.8,4389.8,2415.8
2021-01-03,22:00 - 22:15,4720.5,16098.5,3991.7,3991.7,1999.65
2021-01-03,22:15 - 22:30,4760.0,16640.0,4032.2,4032.2,1999.95
2021-01-03,22:30 - 22:45,4627.1,17374.0,3870.8,3870.8,2015.56
2021-01-03,22:45 - 23:00,4757.6,18109.6,3980.2,3980.2,2089.31
2021-01-03,23:00 - 23:15,5122.1,19403.1,4374.8,4374.8,2009.62
2021-01-03,23:15 - 23:30,5546.6,18932.0,4794.0,4794.0,2015.48
2021-01-03,23:30 - 23:45,5789.9,18337.0,5037.2,5037.2,2015.61
2021-01-03,23:45 - 24:00,5859.0,18033.2,5112.6,5112.6,2009.55
2021-01-04,00:00 - 00:15,6172.4,17644.0,5461.9,5461.9,1900.97
2021-01-04,00:15 - 00:30,6192.0,18611.6,5574.0,5574.0,1780.57
2021-01-04,00:30 - 00:45,6038.1,19483.6,5451.8,5451.8,1729.53
2021-01-04,00:45 - 01:00,6134.0,20288.6,5547.7,5547.7,1716.21
2021-01-04,01:00 - 01:15,6099.0,21061.0,5512.8,5512.8,1705.73
2021-01-04,01:15 - 01:30,6133.2,21598.0,5547.0,5547.0,1705.04
2021-01-04,01:30 - 01:45,6119.4,22308.7,5539.5,5539.5,1615.29
2021-01-04,01:45 - 02:00,6154.4,22960.6,5680.3,5680.3,1587.91
2021-01-04,02:00 - 02:15,6267.7,23171.3,5827.2,5827.2,1587.76
2021-01-04,02:15 - 02:30,6189.0,23251.3,5748.5,5748.5,1567.67
2021-01-04,02:30 - 02:45,6243.3,23359.9,5803.0,5803.0,1567.43
2021-01-04,02:45 - 03:00,6402.4,23426.8,5962.1,5962.1,1587.14
2021-01-04,03:00 - 03:15,6203.0,23415.3,5763.1,5763.1,1567.29
2021-01-04,03:15 - 03:30,6230.6,23517.3,5790.7,5790.7,1560.96
2021-01-04,03:30 - 03:45,6243.6,23684.9,5804.1,5804.1,1560.7
2021-01-04,03:45 - 04:00,6389.9,23733.9,5950.4,5950.4,1567.34
2021-01-04,04:00 - 04:15,7058.5,23217.2,6472.7,6472.7,1694.32
2021-01-04,04:15 - 04:30,7316.2,22763.2,6729.4,6729.4,1716.3
2021-01-04,04:30 - 04:45,7505.4,22762.6,6916.6,6916.6,1765.5
2021-01-04,04:45 - 05:00,7762.2,22449.6,7045.0,7045.0,1950.57
2021-01-04,05:00 - 05:15,7988.6,21175.0,7343.6,7343.6,1999.72
2021-01-04,05:15 - 05:30,8743.7,20125.0,8026.25,8026.25,2056.96
2021-01-04,05:30 - 05:45,9023.0,19511.3,8190.0,8190.0,2200.76
2021-01-04,05:45 - 06:00,8831.7,18791.5,7954.1,7954.1,2257.89
2021-01-04,06:00 - 06:15,8963.0,15994.0,8453.7,8453.7,2680.73
2021-01-04,06:15 - 06:30,9267.6,15707.7,8765.8,8765.8,2569.83
2021-01-04,06:30 - 06:45,9948.0,15149.2,9431.8,9431.8,2759.12
2021-01-04,06:45 - 07:00,10659.8,15197.2,10142.6,10142.6,2759.67
2021-01-04,07:00 - 07:15,11029.8,14944.4,10453.6,10453.6,2779.97
2021-01-04,07:15 - 07:30,11200.2,14248.2,10599.3,10599.3,2943.88
2021-01-04,07:30 - 07:45,10627.9,13367.4,10020.5,10020.5,2989.87
2021-01-04,07:45 - 08:00,10967.0,13012.0,10168.6,10168.6,3349.22
2021-01-04,08:00 - 08:15,10778.0,12763.2,9923.3,9923.3,3322.56
2021-01-04,08:15 - 08:30,11033.1,12648.4,10177.4,10177.4,3349.44
2021-01-04,08:30 - 08:45,11509.9,12180.9,10443.01,10443.0,3500.06
2021-01-04,08:45 - 09:00,11827.1,11168.3,10068.61,10068.61,4450.15
2021-01-04,09:00 - 09:15,12152.4,10339.9,9859.6,9859.6,6000.17
2021-01-04,09:15 - 09:30,12420.9,10190.3,9725.3,9725.3,6000.59
2021-01-04,09:30 - 09:45,12155.9,10140.2,9675.2,9675.2,6000.38
2021-01-04,09:45 - 10:00,11701.3,10172.6,9564.1,9564.1,4885.5
2021-01-04,10:00 - 10:15,11586.1,10532.2,9392.8,9392.8,4489.16
2021-01-04,10:15 - 10:30,11612.0,10606.3,9412.8,9412.8,4529.04
