y_pred,lower,upper
10329.209122719365,8154.474498918142,12503.943746520588
10711.639555746548,8536.904931945324,12886.37417954777
10729.351796122955,8554.617172321732,12904.086419924179
10284.75504955845,8110.020425757226,12459.489673359672
10137.916560643489,7963.181936842266,12312.651184444712
10159.272157756895,7984.537533955672,12334.006781558119
10201.817763501494,8027.083139700271,12376.552387302718
10198.776391403664,8024.041767602441,12373.511015204887
10296.295337242369,8121.560713441146,12471.029961043592
10287.75891078498,8113.024286983757,12462.493534586203
10253.284532276808,8078.549908475585,12428.019156078031
5144.347975978752,2969.6133521775287,7319.082599779977
4760.744085499175,2586.009461697951,6935.478709300398
4611.377677131121,2436.6430533298976,6786.1123009323455
4371.105732361376,2196.371108560152,6545.8403561626
4083.475326802949,1908.7407030017253,6258.209950604172
3924.649859453118,1749.9152356518944,6099.384483254342
3793.0813308191036,1618.34670701788,5967.815954620328
3685.776151985452,1511.0415281842284,5860.510775786675
3398.4394019335014,1223.7047781322776,5573.174025734725
3276.346790236931,1101.6121664357074,5451.081414038155
3181.8478009042815,1007.1131771030578,5356.582424705505
3170.7973669120333,996.0627431108096,5345.531990713257
3170.630485531017,995.8958617297931,5345.3651093322405
3174.681888263636,999.9472644624125,5349.4165120648595
3155.699600962741,980.9649771615173,5330.434224763965
3147.183240064845,972.4486162636213,5321.917863866069
2831.2123111350234,656.4776873337996,5005.946934936247
2794.2785926666807,619.5439688654569,4969.013216467904
2714.151707973544,539.4170841723203,4888.886331774767
2675.8937212734713,501.1590974722476,4850.628345074695
2651.6724860037,476.9378622024765,4826.407109804924
2630.7754270080454,456.0408032068217,4805.510050809269
2597.2041808181275,422.46955701690376,4771.938804619351
2527.1767951198203,352.4421713185966,4701.911418921044
2510.04912021627,335.31449641504605,4684.7837440174935
2504.725607329969,329.99098352874535,4679.460231131193
2453.005380364082,278.2707565628584,4627.740004165305
2439.4120642769203,264.6774404756966,4614.1466880781445
2416.0781916832743,241.3435678820506,4590.812815484498
2416.0781916832743,241.3435678820506,4590.812815484498
2416.0781916832743,241.3435678820506,4590.812815484498
2411.6267369265706,236.8921131253469,4586.361360727795
2459.8923717645716,285.1577479633479,4634.626995565795
2509.54178616345,334.80716236222634,4684.276409964674
2489.834883552924,315.1002597517004,4664.569507354148
2517.544938483871,342.81031468264746,4692.279562285095
2708.2598038547308,533.525180053507,4882.9944276559545
2833.9774878412486,659.2428640400249,5008.712111642472
3024.9842103086717,850.2495865074479,5199.718834109895
3041.8654210647037,867.13079726348,5216.600044865927
3521.799635579643,1347.0650117784194,5696.534259380867
3784.686541922184,1609.9519181209603,5959.421165723408
4120.04436819898,1945.3097443977563,6294.778992000203
4431.31338473273,2256.578760931506,6606.048008533953
7514.391809859675,5339.657186058452,9689.126433660898
7633.811782040649,5459.0771582394245,9808.546405841873
7855.0393201154475,5680.304696314224,10029.77394391667
7855.581320588988,5680.846696787765,10030.315944390211
7804.911899684476,5630.177275883252,9979.6465234857
7843.587442592392,5668.852818791169,10018.322066393615
7980.938151724513,5806.20352792329,10155.672775525736
7915.1685011521,5740.433877350877,10089.903124953324
7950.056100827282,5775.321477026058,10124.790724628505
7891.883725451034,5717.149101649809,10066.618349252258
5663.695167792536,3488.9605439913125,7838.4297915937605
4848.9791062633485,2674.244482462125,7023.713730064572
3990.263738728166,1815.5291149269424,6164.99836252939
3723.0692403104836,1548.3346165092598,5897.803864111707
3691.593928471443,1516.8593046702194,5866.328552272667
3498.340330248454,1323.6057064472302,5673.074954049678
3287.1661848496137,1112.43156104839,5461.9008086508375
3201.832435975443,1027.0978121742191,5376.567059776667
3140.101296295442,965.3666724942182,5314.835920096666
3098.260227234406,923.5256034331824,5272.99485103563
2805.4549372322394,630.7203134310157,4980.189561033463
2739.8807043218353,565.1460805206116,4914.615328123059
2742.5206145199595,567.7859907187358,4917.255238321183
2713.0556196680104,538.3209958667867,4887.790243469234
2311.6397759358756,136.90515213465187,4486.374399737099
2353.156567889699,178.42194408847536,4527.891191690923
2532.2875597680845,357.5529359668608,4707.022183569308
2558.172512551059,383.4378887498351,4732.907136352283
2707.833358860574,533.0987350593505,4882.567982661798
2710.6990369060827,535.964413104859,4885.433660707306
2886.1361323209962,711.4015085197725,5060.87075612222
2987.4666960931672,812.7320722919435,5162.201319894391
3042.062978643766,867.3283548425425,5216.79760244499
3063.2564608643893,888.5218370631655,5237.991084665613
3145.4432462329605,970.7086224317368,5320.177870034184
3271.076140908644,1096.3415171074203,5445.810764709868
3591.957615265425,1417.2229914642012,5766.692239066649
3611.9544137153175,1437.2197899140938,5786.689037516541
3748.987806177453,1574.2531823762292,5923.722429978677
5629.025817499891,3454.291193698667,7803.760441301114
6388.450757822349,4213.716134021126,8563.185381623573
6988.730287263351,4813.995663462127,9163.464911064575
6938.41280622246,4763.678182421236,9113.147430023684
6894.107431197298,4719.372807396074,9068.842054998522
7125.710077299062,4950.975453497838,9300.444701100285
7124.529656531976,4949.795032730752,9299.2642803332
7119.991102876253,4945.256479075029,9294.725726677476
7146.973174277139,4972.238550475915,9321.707798078363
7531.368019473031,5356.633395671808,9706.102643274255
7560.577966601922,5385.843342800697,9735.312590403146
7572.222359270524,5397.4877354693,9746.956983071748
7390.478406075854,5215.743782274631,9565.213029877077
5567.272989031206,3392.538365229982,7742.007612832429
4600.307131098805,2425.5725072975815,6775.0417549000285
