y_pred,lower,upper
10695.937,8328.5640600341,13063.3089868409
11017.6455,8650.2730444091,13385.0179712159
10851.673,8484.3003881591,13219.0453149659
10702.0,8334.6275365966,13069.3724634034
5423.729,3056.3565405028494,7791.101467309651
5025.921,2658.5484350340994,7393.293361840901
4858.882,2491.5093725340994,7226.254299340901
4647.385,2280.0123022215994,7014.757229028401
4397.296,2029.9234350340994,6764.668361840901
4191.8696,1824.4971655028494,6559.242092309651
4064.247,1696.8746069090994,6431.619533715901
3967.4492,1600.0767553465994,6334.821682153401
3661.5586,1294.1861303465994,6028.931057153401
3559.8755,1192.5030248778494,5927.247951684651
3435.1162,1067.7437475340994,5802.488674340901
3432.83,1065.4576147215994,5800.202541528401
3398.7761,1031.4036596434744,5766.148586450276
3364.1943,996.8218725340994,5731.566799340901
3374.0908,1006.7183569090994,5741.463283715901
3357.6926,990.3201635497244,5725.065090356526
2864.94,497.5674780028494,5232.312404809651
2790.2004,422.8279760497244,5157.572902856526
2748.4995,381.1270483153494,5115.871975122151
2643.8674,276.4949682372244,5011.239895044026
2618.64,251.26742917472438,4986.012355981526
2595.388,228.01547604972438,4962.760402856526
2548.1248,180.75229245597438,4915.497219262776
2476.1177,108.74521237784938,4843.490139184651
2461.6707,94.29819089347438,4829.043117700276
2454.3577,86.98520261222438,4821.730129419026
2428.6763,61.303806127849384,4796.048732934651
2358.4128,-8.959621606525616,4725.785305200276
2348.843,-18.529445825275616,4716.215480981526
2348.843,-18.529445825275616,4716.215480981526
2349.186,-18.186428247150616,4716.558498559651
2343.2463,-24.126125512775616,4710.618801294026
2456.4658,89.09335690909938,4823.838283715901
2477.9065,110.53403073722438,4845.278957544026
2457.4185,90.04599362784938,4824.790920434651
2460.2168,92.84433347159938,4827.589260278401
2629.0876,261.7151830809744,4996.460109887776
2778.824,411.4515112059744,5146.196438012776
3036.9558,669.5833471434744,5404.328273950276
3093.7573,726.3848608153494,5461.129787622151
3612.253,1244.8804662840994,5979.625393090901
4007.2966,1639.9241674559744,6374.669094262776
4264.3853,1897.0127905028494,6631.757717309651
4512.261,2144.8887670653494,6879.633693872151
6681.231,4313.858493627849,9048.60342043465
7052.059,4684.686618627849,9419.43154543465
6971.942,4604.569431127849,9339.31435793465
7119.5415,4752.169040502849,9486.91396730965
7201.243,4833.870700659099,9568.6156274659
7278.881,4911.508395971599,9646.2533227784
7106.295,4738.922458471599,9473.6673852784
7058.176,4690.803317846599,9425.5482446534
7414.6475,5047.274997534099,9782.0199243409
7643.3726,5276.000095190349,10010.74502199715
6140.67,3773.2974584715994,8508.0423852784
5211.9473,2844.5748022215994,7579.319729028401
4331.8594,1964.4869115965994,6699.231838403401
4011.242,1643.8694799559744,6378.614406762776
3947.3616,1579.9891088622244,6314.734035669026
3703.1882,1335.8157690184744,6070.560695825276
3564.7817,1197.4092748778494,5932.154201684651
3438.2893,1070.9168432372244,5805.661770044026
3403.502,1036.1294897215994,5770.874416528401
3273.9995,906.6270483153494,5641.371975122151
2993.302,625.9295385497244,5360.674465356526
2905.1638,537.7913549559744,5272.536281762776
2895.7532,528.3807104247244,5263.125637231526
2824.533,457.1604955809744,5191.905422387776
2416.045,48.672458471599384,4783.417385278401
2469.2793,101.90683347159938,4836.651760278401
2584.853,217.48056394034938,4952.225490747151
2642.2383,274.8658178465994,5009.610744653401
2832.7202,465.3477514403494,5200.092678247151
2855.4817,488.1092260497244,5222.854152856526
3012.555,645.1824682372244,5379.927395044026
3153.0337,785.6612280028494,5520.406154809651
3159.4072,792.0347631590994,5526.779689965901
3179.3818,812.0093725340994,5546.754299340901
3343.5283,976.1558569090994,5710.900783715901
3566.617,1199.2444799559744,5933.989406762776
3704.3145,1336.9419897215994,6071.686916528401
3730.7407,1363.3682592528494,6098.113186059651
3902.3513,1534.9788549559744,6269.723781762776
5209.3423,2841.9698217528494,7576.714748559651
6375.2104,4007.8379858153494,8742.58291262215
6416.8955,4049.5230444090994,8784.2679712159
6551.651,4184.278415502849,8919.02334230965
6485.3,4117.927341284099,8852.6722680909
7022.1284,4654.755954565349,9389.50088137215
6435.6743,4068.3018530028494,8803.04677980965
6535.199,4167.826755346599,8902.5716821534
6626.0137,4258.641208471599,8993.3861352784
6972.3438,4604.971286596599,9339.7162134034
6983.8774,4616.504978002849,9351.24990480965
7057.1504,4689.777927221599,9424.5228540284
7036.2744,4668.901950659099,9403.6468774659
5305.8384,2938.4659155028494,7673.210842309651
4451.3257,2083.9532201903494,6818.698146997151
4154.432,1787.0596655028494,6521.804592309651
4065.689,1698.3165014403494,6433.061428247151
3866.8572,1499.4847143309744,6234.229641137776
3750.0205,1382.6480444090994,6117.392971215901
3559.6047,1192.2322729247244,5926.977199731526
3427.804,1060.4314916747244,5795.176418481526
3074.7207,707.3482397215994,5442.093166528401
3065.25,697.8775365965994,5432.622463403401
2992.4617,625.0892065184744,5359.834133325276
2891.6343,524.2618139403494,5259.006740747151
2734.3975,367.0249975340994,5101.769924340901
2768.308,400.9356420653494,5135.680568872151
2718.7295,351.3570287840994,5086.101955590901
2774.187,406.8145483153494,5141.559475122151
2706.7007,339.3282201903494,5074.073146997151
2691.0762,323.7037084715994,5058.448635278401
2638.0403,270.6678197997244,5005.412746606526
2546.7512,179.37875729972438,4914.123684106526
2531.297,163.92465573722438,4898.669582544026
2524.158,156.78549558097438,4891.530422387776
2453.1812,85.80868894034938,4820.553615747151
2319.8047,-47.567775903400616,4687.177150903401
2290.2004,-77.17202395027562,4657.572902856526
2288.7534,-78.61904543465062,4656.125881372151
2287.3708,-80.00161379402562,4654.743313012776
2281.1013,-86.27114504402562,4648.473781762776
2231.5762,-135.79629152840062,4598.948635278401
2229.335,-138.03750246590062,4596.707424340901
2228.035,-139.33755129402562,4595.407375512776
2229.5962,-137.77627199715062,4596.968654809651
2287.917,-79.45547121590062,4655.289455590901
2273.6167,-93.75576418465062,4640.989162622151
2288.9023,-78.47011965340062,4656.274807153401
2408.6323,41.259860815349384,4776.004787622151
2452.1553,84.78281003409938,4819.527736840901
2574.4348,207.06235104972438,4941.807277856526
2882.1025,514.7300756590994,5249.475002465901
2940.2888,572.9163549559744,5307.661281762776
3454.1467,1086.7742651122244,5821.519191919026
3533.1313,1165.7588842528494,5900.503811059651
3587.294,1219.9214819090994,5954.666408715901
4068.7507,1701.3782690184744,6436.123195825276
7085.8335,4718.461032690349,9453.20595949715
6881.4434,4514.070895971599,9248.8158227784
9396.576,7029.203708471599,11763.9486352784
10047.119,7679.746677221599,12414.4916040284
10105.393,7738.020114721599,12472.7650415284
10130.244,7762.871677221599,12497.6166040284
10204.062,7836.689060034099,12571.4339868409
10299.113,7931.740817846599,12666.4857446534
10149.946,7782.573825659099,12517.3187524659
10066.471,7699.098239721599,12433.8431665284
8038.941,5671.568454565349,10406.31338137215
8132.849,5765.476657690349,10500.22158449715
5841.3535,3473.9810522215994,8208.7259790284
5731.1846,3363.8121069090994,8098.557033715901
5403.308,3035.9356420653494,7770.680568872151
4997.762,2630.3897436278494,7365.134670434651
4129.4004,1762.0279272215994,6496.772854028401
4066.3164,1698.9439428465994,6433.688869653401
4031.9136,1664.5411108153494,6399.286037622151
3923.4512,1556.0787084715994,6290.823635278401
3680.218,1312.8455541747244,6047.590480981526
3421.0618,1053.6893041747244,5788.434230981526
3262.0698,894.6973608153494,5629.442287622151
3250.7007,883.3282201903494,5618.073146997151
2721.7925,354.4200170653494,5089.164943872151
2679.738,312.3655737059744,5047.110500512776
2757.0657,389.6932104247244,5124.438137231526
2978.5747,611.2022436278494,5345.947170434651
3181.962,814.5894506590994,5549.334377465901
3210.3914,843.0188940184744,5577.763820825276
3451.3394,1083.9668920653494,5818.711818872151
3518.5215,1151.1490209715994,5885.893947778401
3556.3433,1188.9707983153494,5923.715725122151
3571.4465,1204.0740697997244,5938.818996606526
3688.6897,1321.3172338622244,6056.062160669026
3846.1414,1478.7688940184744,6213.513820825276
4344.974,1977.6016576903494,6712.346584497151
4274.9717,1907.5992162840994,6642.344143090901
4547.5737,2180.2012670653494,6914.946193872151
6157.6123,3790.2398412840994,8524.9847680909
7147.3145,4779.941989721599,9514.6869165284
7375.32,5007.947360815349,9742.69228762215
7833.9414,5466.568942846599,10201.3138696534
